Name,Label
عطفة دراك صارم,1
عبداتواب عجز لفة,0
عطوف كاهل لامة,1
عدالجار ذرة ظلوم,0
عطيَّة يقظان حفيد,1
عبدلجليل أبسل خاطر,0
عفاف جليل صنوان,1
عبداأحسيب ذفار حناد,0
عفراء أنيس بُحيرا,1
عبدالحفي رمحي شاكر,0
علالة سهلان خطير,1
عبدالح عبدالودود لبيب,0
علاّمة مبين ضرار,1
عبداللةكم شرآم شزياس,0
علياء ضاهر شرحبيل,1
عبدالحكيك بندر شعار,0
علية زجاج اسلم,1
عبدلحليم معة الع,0
عمشا عبدالحي وجيه,1
بدالحي رير افضل,0
عمرة رفا فاتح,1
عبدلخلق ذئق شاور,0
عِناس صامد غاسق,1
عبدالراع داي يهب,0
عنبرة سفدان رهيد,1
عبدالرغخمن فاطن جمال,0
عناية وجيه أمية,1
عهدالرحيم مخعب ارجح,0
عندلة سعدون بارع,1
عبدالرااق أدغم ناظم,0
عنم سعد لطافة,1
عبءالسلام قهي جزوان,0
عُنابة أجمل عصام,1
عبدالسيع اجد شهل,0
عنوة جهاد صارد,1
عبالشكور عع بي,0
عواطف لاهز ظليل,1
عبدالصخد عادن انف,0
عين فهد عبدالمتكبر,1
آبدالآزيز حايث أدأم,0
عيناليقين رؤوف عاشر,1
عدالعظيم بُحيرا بشاش,0
عَيوف صفوة امية,1
عبدالعلي صائ رفة,0
عائدة دارج قابوس,1
عبدالغفا خطر ادغم,0
عابدة سامر ريان,1
عبدالجكفور حارثة انيس,0
عاتكة عرين أهيف,1
عبجالغفور بزام غصحب,0
عاصمة مرجان شمروخ,1
عبدالفتار فخار رزيح,0
عاطفة أمين ذمر,1
عندالقانض إلياو إسماعيل,0
عاكنة عاجل خلوق,1
عبدالبكادر صشليف رزيم,0
عالية هوام نجم,1
عبالقوس ساهر هوام,0
عاملة تلال صادح,1
عبدظلقهظر خففر سعفة,0
عُبرة سفدان رائع,1
عبدالريم زاهد سيران,0
عبلة ناجي رتيم,1
عبداطيف كي ادلم,0
عبير شمس رمزي,1
عبداللع اسمح مخدوم,0
عدلة زنكي فياح,1
عبدالاجد سائد نسيب,0
عدوة تبع حاشد,1
علدالمتكلر سليمان عرندس,0
عذبة سعدو بديل,1
عبداشآمتين اععع شاتضر,0
عروب رديف عازم,1
بدالمجيب عتبة هائل,0
عروبة حسيب نابغ,1
عبءالمجيء بزائي ماتب,0
عروة عاصف رقيم,1
عبدالمحلل تولة يانع,0
عُزّى قابوس بشوش,1
عكدالمعز قبدالمتكبر أنجخ,0
عِزة بكري بهي,1
عبدالقتدر حا هيصر,0
عزمة نزيه زهر,1
عببعالمقبعم غزعوان حتفير,0
عشيرة راثد عقبة,1
عبمالملك عبدالفتاح عفير,0
عصفورة غيهب جرهم,1
عبزالمهيمن رننق غزخل,0
عطاف أحمد سلم,1
عبدالآور جعفر صامد,0
عطرية امية رضوان,1
عبضالهاضي ضنيس درأام,0
عطوة عارف مايز,1
عبالواج سابق اخزم,0
عطيات كايد عبدالرحيم,1
عبدلوحد ادر شاك,0
عفا دانيال كحيل,1
عبدالارث أسلم لامس,0
عقيلة مبارز غافق,1
عبدالغالي خيري اعز,0
علامة بارق مبروك,1
عبشالوشوش إسحيق بصيأ,0
علوة فائز أديب,1
عبالوهّاب ساهر إسحاق,0
عليا ظفر ساطع,1
عتة امعي شمس,0
عمامة كاسر ادم,1
عد عادة راكد,0
عمشة أهيف راية,1
عيل مبرك صائم,0
عنادل قتبان عزيز,1
علبابة فضضز ضثخري,0
عَنبر سجيع اعز,1
عرزدة داهش عايش,0
عنايات لالا كاتب,1
عاف ظف جلا,0
عِنَب سلام دارج,1
عرفان رائر ظحر,0
عندليب نزيه شداد,1
عرفة أميل مبارك,0
عُناب لجين حصني,1
ةظرندس سارح داهش,0
عنيزة رديف الياس,1
عرول حديد علوان,0
عهد ديان رائف,1
عريآص كمبيب أركان,0
عهود طموح متعب,1
عريات رخقيف أخزجح,0
عيشة عصام سعدي,1
قز فصي رافغ,0
الحياة هصور نامق,1
ينزاز خخرغد دآريز,0
عَيوش نورالحق رامق,1
عزا عاجب كاتم,0
عيينة وسيم راقم,1
جزت عاصم غصوب,0
غارسة دامس كايد,1
عزمأ شوكة زهري,0
غالبة صفوة سلم,1
عزثدز وسيم سجيح,0
غانية أفخر سديل,1
عساوغ طمضرح رايج,0
غِرار طه حفيد,1
رتسوب عبدالعظيم سهيل,0
غرام عبدالبديع سارح,1
عصهبم لجين رزان,0
غرسة صادق ينيع,1
عصةور ماهي ظلام,0
غزل سام أدهم,1
عطهي حباظ صحار,0
عزوة زنيم ذهين,1
رظيم حرزر بزال,0
غفران نسيب قريب,1
فان طئع رفيع,0
غلامة اصلان بادي,1
عءفير سصميد طائصء,0
غلواء رسول شهم,1
عفدف نورالحق عريب,0
غناء صافي متين,1
عسبة حكمة إلياس,0
غُنوة حادر اسماعيل,1
عحل رميظ رقظق,0
غنية هماس زاكي,1
عققيل سعيذص احسان,0
غيثاء عبدالسلام أرجح,1
وكاشة شكبان حاكد,0
غيد حديد دراك,1
عكا زنكي سعود,0
غيسانة صهبان ثاني,1
علاغز عقل طريف,0
غادة مختار عبدالعظيم,1
بلامة طفجف تيسير,0
غازية أفخر مخلد,1
علج سفيخ صميم,0
غالية صنديد خميس,1
علواش افمان الياس,0
غاية عياد طاهر,1
عيان ثقف نظام,0
غراس سائر ثوابالله,1
عماءن صارفح متعب,0
غرة مبارز زهيد,1
ةمار كرطم بسطام,0
غزالة خلدون شهل,1
عماردض شكنكم ادرم,0
غزلان صبا غدير,1
عر عبدالمتين ناصر,0
غطْفا عسوب افكه,1
عملسان صحار كوثر,0
غلا ديان شمدين,1
عشطيشط رقرفة كهديب,0
غلفا لايق ساتر,1
نتر قذف هامة,0
غنى كريم رياض,1
عكذترة مبارك متوكل,0
غندورة رابي ارسلان,1
عنغحن مأهدي حاتم,0
غنيمة طفيل عبدالرزاق,1
هدي جرر نضر,0
غورة رازم فيض,1
عوضغ صدغري هنرماس,0
غياثة جلا سموح,1
عيد شسي ثائ,0
غيداء احسب خيالي,1
يياش أسذ هماس,0
فؤادي عاجب مبارك,1
عش عبدلسميع ققا,0
فائقة ضارع ابراهيم,1
غادغ كاار نورالدين,0
فاتن جبري مادح,1
غلرس هيماء ساهة,0
فاخرة فدعان قاسم,1
غازثت حاكصظ عايد,0
فارزة صاعد حضور,1
زظاسق سلالني قنوان,0
فارهة جازم عطفي,1
غاق بران داي,0
فاطمة أسلع عبدالقادر,1
غاضظب ذخنيد ناتسي,0
فاكهة حنيف راقب,1
الي رسيم غوار,0
فاهمة كوثر حسان,1
غزةمد فوأهي سرآوج,0
فايدة أخيل حمال,1
غذمر عيغي ناهض,0
فتاحة صفوح اعز,1
غافتم زاهخض غآاهض,0
فتنة رصين اسماعيل,1
اني مبرك اجزل,0
فتية مايز أحسن,1
غاوا سبيع صالح,0
فخار رابي سابق,1
غتوبرن حطفمز محائع,0
فخرية حريث خويلد,1
غدي عبدالحي سعيد,0
فدوى صلاح انيس,1
غرا همان رئف,0
فراست راعي ركن,1
غاس سعد مخبر,0
فرح رصين ذمة,1
غرم سار كاغ,0
فَرْحانة شافعي قادر,1
غرب سرد زهوان,0
فردوس رهيف حاطب,1
غدشيد متعب ناظم,0
فريال سجيل ثائر,1
خريم عوز فائخ,0
فريدة عبدالغفور كاتب,1
غةال أاهي جارث,0
فريعة ثوّاب هوام,1
بزوان رادق طفيف,0
فصيحة نضال زكائي,1
غزر خصي عبدالنور,0
فِضَّة ضاحك غصوب,1
غسحن بيهاب ابي,0
فطانة اخير بارح,1
غصا خدي رغد,0
فطنة خبير عرين,1
غصب ثلج عبدالحسيب,0
فطيمة هارون دياب,1
غءهنفر داهش سويد,0
فكرة أسعد رشيد,1
غةفان حبان طفيف,0
فَلَك شافي عادل,1
غمار غضنفت لهيم,0
فلفلة رمزي خديج,1
شلا شجيه امجد,0
فنن صدام شيحان,1
آآلاب ةذرحان صادح,0
فهيمة أبي سرياح,1
غوم سد عبدالحسيب,0
فوزة حاسم أربد,1
نيم صنديد ركين,0
فوقية بلقان غصاب,1
غور نجيع رافي,0
فيَّادة قليب اماثل,1
غياثن سرهر باشق,0
فائدة أنور عابر,1
غبتهب يحهان حلال,0
فائزة أريج شيبان,1
فؤد ياض سرا,0
فاتكة راكز إيمان,1
فذآئز ماطحي نقراب,0
فاتنة نوح زينالعابدين,1
فائثج عاهد سامع,0
فادية دليل اجمل,1
فتح قادم دهيم,0
فارعة فراس أفخم,1
فاخك دحيم سنبل,0
فاضلة نزار قاسم,1
فاذن سِيَّام عبدالوهّاب,0
فاطم شادي رامق,1
فالح عبدولصمد عبدالكريب,0
فالحة طه برهان,1
فسظحي زباسم نفيع,0
فايقة غزوان ساحق,1
فري صافي نافل,0
فتاة رفاعة رنيم,1
فتار رديق ايد,0
فَتْحية أجاد بسام,1
فقامة إياس ثوابالله,0
فتنات مران عبدالجبار,1
فخي حام درغام,0
فجر لبيب ناصر,1
ضأخور طراد شكور,0
فخامت ينيع اياس,1
فدائه اريج شفيع,0
فدى ضياء أركان,1
فدوان وليف زيد,0
فُرات ساتر شهرور,1
فاس سيرا باسق,0
فُرجة عساف أشهم,1
فوج نوفل عرفة,0
فَرْحى أشهم جبير,1
فلحان شريق شعار,0
فرحة ابي زايد,1
نرحون عاصث ظفير,0
فَرَّاجة قذيف رزيح,1
فري إليل عنتر,0
فريحة حقي حافل,1
فرذيز أءلهم سريع,0
فريزة ظليل أحمد,1
ضل فضل سعدو,0
فصاحة حدير ناظر,1
فنا واجد شهوان,0
فضالة يافع شراع,1
فسد فرحوز غاني,0
فضيلة زيدان قميط,1
فم هم صام,0
فطمة فريد هرماس,1
فهمهن راظد عراأة,0
فطوم أسمح شقيق,1
فتنمي اأعدون عاطثأ,0
فطينة انيس اكرم,1
فعاز بسطام دؤوب,0
فِكرية غطفان شهم,1
فوي خان سهل,0
فُلة عاقل درباس,1
ذكياح عدجدالماجد ضامر,0
فَلَك يافع أخزم,1
ياض فرا فدان,0
فهدة ظلام غلا,1
فيهل عاكف فياح,0
فوز رامح دحلان,1
فض رفاعي متين,0
فوزية فوزي غرام,1
فظضظ لهيف خازم,0
فيروز سموح انجب,1
فقلق لاحظ شبابة,0
قابلة شامل بشار,1
قاسبس سرياح زين,0
قادرة شلال غرام,1
قأبل سركع سلمة,0
قانتة حياتي عزاز,1
قاصلوس فآخزي جازمص,0
قدسية اغلب سليك,1
قابر رند انجب,0
قريرة زجاج جمعة,1
قشدس شمس حمودة,0
قسيمة أدهم باكر,1
قاطم بياي صمئم,0
قطام قطام أمين,1
قةةرس علنوان سائر,0
قمر صادع إلياس,1
قاط صاد زكائ,0
فائدة عنين اركان,1
قعسم مبيه خصي,0
قادرة راسخ دؤوب,1
قاد كرم ممد,0
قادرية أيوب حازر,1
قاط شكور عبدالوهّاب,0
قبساء حاكم رزيح,1
قنت سفيا جهاد,0
قدوة رهيف عساف,1
قان ضمر صري,0
قِسمة ضامن رسمي,1
قفني صبهح سنبغ,0
قطاف حضور عساف,1
قاه بكر ني,0
قطيفة أغلب زهير,1
قبولدج راكد عافي,0
قُمْريّة فتحي مادن,1
قكار تلال صياح,0
كائنة صنديد سراج,1
قتبظن رلثد خامش,0
كاتمة عروة رشيق,1
ثم ناد ثواباه,0
كاظمة زيدي زكائي,1
قدلر عزيان خبير,0
كاملة نور بُرد,1
قذيك عبدالحفيظ عميم,0
كتمان ارجوان شلال,1
قرب جند اسيد,0
كتماء فواز عظيم,1
قرثر تهبة لدري,0
كرام صاحب خيري,1
قري درير احشم,0
كرم أفخم طواف,1
قصم ارد أنج,0
كردان طامح شمدين,1
قي راء تمم,0
كفا زعيم ربيع,1
قطرأم ذاخدق عاشق,0
كلثوم حليل توقيق,1
يفعيفاع خويلد زناد,0
كناري اسامة شجاع,1
قاويب عزمي خازن,0
كُهيلة اماثل رمضان,1
قمي رئف توبة,0
كوثر رمزي قتار,1
قضبواضب آذشارة عظودالحق,0
كيان صهبان غزوان,1
قنوث أميص باسق,0
كاتبة عبدالفتاح حافظ,1
قنع جلوان جدول,0
كاسبة مبجل شادي,1
نيع غان بارح,0
كافلة شارد راشد,1
قوجذ صبضآح عصثندس,0
كامية صولة أسهم,1
ققس دياب غفار,0
كتوم انيس عبدالعليم,1
ائن بتغي أكمل,0
كحيلا ارجوان امين,1
كات أرح حام,0
كرامة تميم كارم,1
كخاتم غمور صدوح,0
كرمة ساهي أماثل,1
عثاثر سعد صهيب,0
كريمة زكوان دعاس,1
كاءذم سعدهءن باسم,0
كفاح حاتم ديسق,1
كظطسب أمجد سبع,0
كنار شهامة فيض,1
كاسز يامع رائه,0
كنانة ظهير فالح,1
كاقأف ظةخيل فضل,0
كواكب قادم جاسم,1
كظم ادع سفيد,0
كوكب عايد إمام,1
كاغ زبر ادام,0
لائمة زهري ثمود,1
عافي جلال فاطن,0
لامة تاج بدر,1
كامءء رامشح حمودة,0
لُباب شيخان براء,1
كخمي ضفيد عبدالصخد,0
لبلبة نوران ضاري,1
كجحنز غافبج سخطائي,0
لبوة ذمة علم,1
كا بندر سابغ,0
لحظة سعدو أبلج,1
كال دوي حيز,0
لطائف كريم ضاحك,1
كايث خلوق شتيوي,0
لطوف سهران عالي,1
كتونة جيخلد ظلال,0
لطيفة ناشد امجد,1
كثكتب عرظثان ذائق,0
لمحة فرج باقي,1
كحآل تاج جاسم,0
لمعان حارثة فاتح,1
كراص ثاني اسماعيل,0
لميا دباح صادع,1
كر أيوب هاجد,0
لميس قاسط نفيس,1
كيرم ساصلع شمول,0
لِوا بلسم عبدالبديع,1
ثريم سدين نور,0
لوزات ثمين رامق,1
كماب رهيم عرفة,0
لوعة سراج طفاح,1
كتوب قذخف كفاح,0
لونة بشير رزان,1
كب لالا شارد,0
لويزة باقي ثقيف,1
كفازت باقعب عبدالمحغغغغ,0
